,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type,isFraud
6018601,624015.52,624015.52,0.0,0.0,624015.52,CASH_OUT,1
725132,5979556.06,5979556.06,0.0,0.0,0.0,TRANSFER,1
1030476,2322909.69,2322909.69,0.0,875613.05,3198522.74,CASH_OUT,1
6266284,75113.49,75113.49,0.0,2401380.3,2476493.79,CASH_OUT,1
49825,2539898.07,2539898.07,0.0,0.0,261290.69,TRANSFER,1
4690001,161859.16,161859.16,0.0,0.0,161859.16,CASH_OUT,1
5563719,143501.7,143501.7,0.0,0.0,0.0,TRANSFER,1
6362444,1665334.68,1665334.68,0.0,0.0,0.0,TRANSFER,1
1059541,710385.55,710385.55,0.0,664259.42,1374644.97,CASH_OUT,1
6358068,4130371.73,4130371.73,0.0,0.0,0.0,TRANSFER,1
6362523,92735.71,92735.71,0.0,921583.3,1014319.01,CASH_OUT,1
6032850,20111.45,20111.45,0.0,0.0,0.0,TRANSFER,1
6360384,212028.15,212028.15,0.0,3708381.73,3920409.88,CASH_OUT,1
6118182,634046.89,634046.89,0.0,0.0,0.0,TRANSFER,1
3064960,264949.69,264949.69,0.0,0.0,0.0,TRANSFER,1
6160588,461442.52,461442.52,0.0,11029.55,472472.07,CASH_OUT,1
6273183,568918.32,568918.32,0.0,0.0,568918.32,CASH_OUT,1
1030495,2026529.56,2026529.56,0.0,0.0,0.0,TRANSFER,1
6227122,1777758.65,1777758.65,0.0,0.0,1777758.65,CASH_OUT,1
1059634,743311.65,743311.65,0.0,0.0,0.0,TRANSFER,1
6262272,904338.88,904338.88,0.0,0.0,904338.88,CASH_OUT,1
136419,2100.0,2100.0,0.0,0.0,0.0,TRANSFER,1
3585228,358159.13,358159.13,0.0,2150240.84,2508399.97,CASH_OUT,1
5994273,1464160.5,1464160.5,0.0,0.0,0.0,TRANSFER,1
2801136,181588.3,181588.3,0.0,1983821.13,2165409.43,CASH_OUT,1
2793714,36300.25,36300.25,0.0,0.0,0.0,TRANSFER,1
3760289,0.0,0.0,0.0,538547.63,538547.63,CASH_OUT,1
6362575,1755647.81,1755647.81,0.0,2930014.23,4685662.04,CASH_OUT,1
6065301,1367070.94,1367070.94,0.0,230814.67,1597885.62,CASH_OUT,1
6201210,681525.62,681525.62,0.0,2250319.57,2931845.19,CASH_OUT,1
99372,503405.88,503405.88,0.0,29669.0,533074.88,CASH_OUT,1
6046089,1059682.92,1059682.92,0.0,102876.2,1162559.12,CASH_OUT,1
1930852,286306.33,286306.33,0.0,0.0,0.0,TRANSFER,1
4014001,935790.41,935790.41,0.0,2889033.29,3824823.7,CASH_OUT,1
6351070,378623.9,378623.9,0.0,0.0,378623.9,CASH_OUT,1
6272963,953529.64,953529.64,0.0,0.0,953529.64,CASH_OUT,1
6270345,1289142.33,1289142.33,0.0,21580.17,1310722.5,CASH_OUT,1
6351129,2479767.72,2479767.72,0.0,910534.24,3390301.96,CASH_OUT,1
1030463,272791.44,272791.44,0.0,0.0,0.0,TRANSFER,1
6362618,850002.52,850002.52,0.0,0.0,0.0,TRANSFER,1
1030265,339275.64,339275.64,0.0,0.0,0.0,TRANSFER,1
854217,82806.2,82806.2,0.0,0.0,0.0,CASH_OUT,1
6362514,243459.96,243459.96,0.0,0.0,0.0,TRANSFER,1
1932206,8594499.99,8594499.99,0.0,188325.81,8782825.8,CASH_OUT,1
6281810,2054631.55,2054631.55,0.0,0.0,2054631.55,CASH_OUT,1
4887392,1023356.77,1023356.77,0.0,2938478.24,3961835.01,CASH_OUT,1
6006720,221511.12,221511.12,0.0,201354.78,422865.9,CASH_OUT,1
6010954,3339489.46,3339489.46,0.0,369291.01,3708780.47,CASH_OUT,1
6351237,13024.95,13024.95,0.0,0.0,0.0,TRANSFER,1
6062145,669536.75,669536.75,0.0,178669.97,848206.72,CASH_OUT,1
6362327,67299.57,67299.57,0.0,303173.2,370472.77,CASH_OUT,1
6283803,24853.41,24853.41,0.0,11435.22,36288.63,CASH_OUT,1
6262141,646676.42,646676.42,0.0,111156.33,757832.75,CASH_OUT,1
6357392,10000000.0,27418265.31,17418265.31,0.0,0.0,TRANSFER,1
2986112,400758.85,400758.85,0.0,0.0,0.0,TRANSFER,1
3960075,1454356.81,1454356.81,0.0,0.0,0.0,TRANSFER,1
6065323,1530378.45,1530378.45,0.0,0.0,1530378.45,CASH_OUT,1
2760470,188658.45,188658.45,0.0,0.0,0.0,TRANSFER,1
4912415,14279.89,14279.89,0.0,0.0,0.0,TRANSFER,1
6362619,850002.52,850002.52,0.0,6510099.11,7360101.63,CASH_OUT,1
2221464,561149.9,561149.9,0.0,0.0,561149.9,CASH_OUT,1
4690000,161859.16,161859.16,0.0,0.0,0.0,TRANSFER,1
1030423,960306.85,960306.85,0.0,0.0,0.0,TRANSFER,1
6342579,46072.33,46072.33,0.0,813867.62,859939.95,CASH_OUT,1
6345562,1018645.2,1018645.2,0.0,0.0,0.0,TRANSFER,1
1560587,49372.94,49372.94,0.0,0.0,0.0,TRANSFER,1
1030677,8380.79,8380.79,0.0,0.0,0.0,TRANSFER,1
3193197,53338.82,53338.82,0.0,0.0,0.0,TRANSFER,1
5895901,2178303.49,2178303.49,0.0,0.0,2178303.49,CASH_OUT,1
1116,35063.63,35063.63,0.0,31140.0,7550.03,CASH_OUT,1
6116735,2173367.35,2173367.35,0.0,0.0,0.0,TRANSFER,1
6284441,1467987.57,1467987.57,0.0,0.0,0.0,TRANSFER,1
3611349,159106.12,159106.12,0.0,0.0,0.0,TRANSFER,1
6118815,1567549.99,1567549.99,0.0,0.0,0.0,TRANSFER,1
5988258,191834.14,191834.14,0.0,105924.3,297758.43,CASH_OUT,1
4129417,633384.46,633384.46,0.0,0.0,633384.46,CASH_OUT,1
4613843,3551022.86,3551022.86,0.0,196995.31,3748018.17,CASH_OUT,1
1224947,57512.29,57512.29,0.0,0.0,0.0,TRANSFER,1
5996402,10000000.0,10000000.0,0.0,0.0,10000000.0,CASH_OUT,1
3193187,5044147.53,5044147.53,0.0,0.0,0.0,TRANSFER,1
1030595,959018.79,959018.79,0.0,0.0,0.0,TRANSFER,1
327761,828720.89,828720.89,0.0,0.0,0.0,TRANSFER,1
5563762,4525901.25,4525901.25,0.0,0.0,4525901.25,CASH_OUT,1
5995096,2897907.81,2897907.81,0.0,351034.56,3248942.38,CASH_OUT,1
6362239,8851.38,8851.38,0.0,0.0,8851.38,CASH_OUT,1
637351,472692.51,472692.51,0.0,193065.83,665758.34,CASH_OUT,1
6266408,10000000.0,10000000.0,0.0,0.0,10000000.0,CASH_OUT,1
6021353,171623.1,171623.1,0.0,76632.01,248255.12,CASH_OUT,1
5541847,6085.3,6085.3,0.0,0.0,0.0,TRANSFER,1
4511672,269187.87,269187.87,0.0,0.0,0.0,TRANSFER,1
6362379,89845.29,89845.29,0.0,0.0,89845.29,CASH_OUT,1
3614294,103078.52,103078.52,0.0,0.0,103078.52,CASH_OUT,1
6171541,2905831.61,2905831.61,0.0,0.0,2905831.61,CASH_OUT,1
1032311,4120.14,4120.14,0.0,0.0,4120.14,CASH_OUT,1
3193202,2468740.94,2468740.94,0.0,0.0,2468740.94,CASH_OUT,1
259845,65488.05,65488.05,0.0,0.0,65488.05,CASH_OUT,1
2066571,410299.86,410299.86,0.0,53516.34,463816.19,CASH_OUT,1
1030736,4022408.76,4022408.76,0.0,4542879.5,8565288.26,CASH_OUT,1
6020361,461255.26,461255.26,0.0,34467.19,495722.45,CASH_OUT,1
6020853,4364760.42,4364760.42,0.0,0.0,0.0,TRANSFER,1
6259959,2582642.18,2582642.18,0.0,0.0,2582642.18,CASH_OUT,1
6283798,2429711.09,2429711.09,0.0,0.0,0.0,TRANSFER,1
6351144,84480.05,84480.05,0.0,4455890.61,4540370.65,CASH_OUT,1
4451273,753723.54,753723.54,0.0,0.0,753723.54,CASH_OUT,1
3137120,1418198.25,1418198.25,0.0,0.0,0.0,TRANSFER,1
6062837,861189.54,861189.54,0.0,0.0,0.0,TRANSFER,1
6200313,193545.61,193545.61,0.0,0.0,0.0,TRANSFER,1
1030268,115881.21,115881.21,0.0,4774288.04,4890169.26,CASH_OUT,1
6113887,1094419.89,1094419.89,0.0,6352690.24,7447110.13,CASH_OUT,1
4297547,376367.26,376367.26,0.0,0.0,376367.26,CASH_OUT,1
5996390,34839.32,34839.32,0.0,0.0,34839.32,CASH_OUT,1
1059577,216351.05,216351.05,0.0,0.0,216351.05,CASH_OUT,1
6296579,145067.24,145067.24,0.0,0.0,0.0,TRANSFER,1
3191272,1061482.24,1061482.24,0.0,122332.23,1183814.46,CASH_OUT,1
1030709,10000000.0,18931607.89,8931607.89,0.0,0.0,TRANSFER,1
6227077,111764.7,111764.7,0.0,0.0,0.0,TRANSFER,1
6362138,371449.7,371449.7,0.0,0.0,0.0,TRANSFER,1
1313407,199878.85,199878.85,0.0,0.0,0.0,TRANSFER,1
2814084,74447.11,74447.11,0.0,0.0,74447.11,CASH_OUT,1
1059575,188854.39,188854.39,0.0,0.0,188854.39,CASH_OUT,1
6293767,7539165.76,7539165.76,0.0,63054.95,7602220.71,CASH_OUT,1
6281480,10000000.0,20399045.08,10399045.08,0.0,0.0,TRANSFER,1
6296755,442460.31,442460.31,0.0,0.0,442460.31,CASH_OUT,1
6351128,2479767.72,2479767.72,0.0,0.0,0.0,TRANSFER,1
1030442,3760068.04,3760068.04,0.0,622555.65,4382623.69,CASH_OUT,1
1070086,4289.18,4289.18,0.0,0.0,4289.18,CASH_OUT,1
5988248,724264.21,724264.21,0.0,0.0,724264.21,CASH_OUT,1
4388542,59893.41,59893.41,0.0,0.0,0.0,TRANSFER,1
6360892,407275.43,407275.43,0.0,0.0,0.0,TRANSFER,1
6281811,80397.86,80397.86,0.0,0.0,0.0,TRANSFER,1
6292353,2799902.39,2799902.39,0.0,1895743.5,4695645.89,CASH_OUT,1
653949,136983.26,136983.26,0.0,0.0,136983.26,CASH_OUT,1
1510957,60516.53,60516.53,0.0,0.0,60516.53,CASH_OUT,1
6168505,1025082.07,1025082.07,0.0,0.0,0.0,TRANSFER,1
6081339,658855.33,658855.33,0.0,0.0,0.0,TRANSFER,1
4387978,5818863.13,5818863.13,0.0,0.0,0.0,TRANSFER,1
6295601,10000000.0,10000000.0,0.0,1476475.64,11476475.64,CASH_OUT,1
5987866,9033760.73,9033760.73,0.0,208005.22,9241765.96,CASH_OUT,1
3959664,87219.11,87219.11,0.0,45443.64,132662.75,CASH_OUT,1
1069009,254440.83,254440.83,0.0,0.0,0.0,TRANSFER,1
3453368,230204.96,230204.96,0.0,7435177.23,7665382.19,CASH_OUT,1
6266283,75113.49,75113.49,0.0,0.0,0.0,TRANSFER,1
6008419,673722.73,673722.73,0.0,0.0,673722.73,CASH_OUT,1
3593087,68230.32,68230.32,0.0,0.0,0.0,TRANSFER,1
1932237,665489.33,665489.33,0.0,0.0,0.0,TRANSFER,1
6362450,2154005.71,2154005.71,0.0,0.0,0.0,TRANSFER,1
3193199,1946.74,1946.74,0.0,0.0,0.0,TRANSFER,1
1030665,1534926.96,1534926.96,0.0,0.0,0.0,TRANSFER,1
6082009,5087422.03,5087422.03,0.0,0.0,0.0,TRANSFER,1
6039797,3351304.78,3351304.78,0.0,299999.02,3651303.79,CASH_OUT,1
6266286,56510.5,56510.5,0.0,4455203.05,4511713.55,CASH_OUT,1
6118418,136245.39,136245.39,0.0,0.0,0.0,TRANSFER,1
6009600,807278.78,807278.78,0.0,0.0,807278.78,CASH_OUT,1
6265830,125464.46,125464.46,0.0,0.0,0.0,TRANSFER,1
6073257,5912204.0,5912204.0,0.0,275588.94,6187792.94,CASH_OUT,1
5975515,312955.14,312955.14,0.0,0.0,0.0,TRANSFER,1
6272282,3582885.46,3582885.46,0.0,104200.92,3687086.37,CASH_OUT,1
6351211,79581.24,79581.24,0.0,0.0,0.0,TRANSFER,1
6061808,705647.68,705647.68,0.0,0.0,705647.68,CASH_OUT,1
5323781,7466.12,7466.12,0.0,0.0,0.0,TRANSFER,1
1030351,109525.67,109525.67,0.0,0.0,0.0,TRANSFER,1
6118819,285382.07,285382.07,0.0,0.0,0.0,TRANSFER,1
3204450,4720554.95,4720554.95,0.0,222987.58,4943542.53,CASH_OUT,1
5373730,248123.95,248123.95,0.0,614200.3,862324.25,CASH_OUT,1
1030543,62091.44,62091.44,0.0,0.0,0.0,TRANSFER,1
6074060,290211.26,290211.26,0.0,168800.49,459011.75,CASH_OUT,1
6262276,59649.33,59649.33,0.0,807552.55,867201.88,CASH_OUT,1
3196086,3879669.76,3879669.76,0.0,621931.51,4501601.27,CASH_OUT,1
1030499,281743.12,281743.12,0.0,0.0,0.0,TRANSFER,1
6259922,1778520.7,1778520.7,0.0,0.0,0.0,TRANSFER,1
6168670,111467.61,111467.61,0.0,668384.6,779852.21,CASH_OUT,1
1719351,1284959.39,1284959.39,0.0,0.0,0.0,TRANSFER,1
1059530,1076739.91,1076739.91,0.0,0.0,0.0,TRANSFER,1
6351230,240746.27,240746.27,0.0,1399139.68,1639885.95,CASH_OUT,1
6055695,116530.2,116530.2,0.0,0.0,0.0,TRANSFER,1
6329014,166891.51,166891.51,0.0,0.0,0.0,TRANSFER,1
6064979,7041719.54,7041719.54,0.0,0.0,7041719.54,CASH_OUT,1
1069256,1241118.86,1241118.86,0.0,0.0,0.0,TRANSFER,1
1030730,115461.48,115461.48,0.0,21619.28,137080.75,CASH_OUT,1
6018870,278577.6,278577.6,0.0,124948.07,403525.68,CASH_OUT,1
5660598,2189170.39,2189170.39,0.0,0.0,0.0,TRANSFER,1
5988009,786278.72,786278.72,0.0,0.0,0.0,TRANSFER,1
1030305,109028.8,109028.8,0.0,0.0,0.0,TRANSFER,1
6027554,504344.93,504344.93,0.0,73094.14,577439.07,CASH_OUT,1
1059681,12477.96,12477.96,0.0,0.0,12477.96,CASH_OUT,1
2528757,475315.61,475315.61,0.0,0.0,475315.61,CASH_OUT,1
717792,180967.56,180967.56,0.0,0.0,0.0,TRANSFER,1
4551281,634385.97,634385.97,0.0,463366.45,1097752.42,CASH_OUT,1
5996398,486175.4,486175.4,0.0,0.0,486175.4,CASH_OUT,1
6259918,366014.33,366014.33,0.0,0.0,0.0,TRANSFER,1
6296668,10000000.0,19295454.24,9295454.24,0.0,0.0,TRANSFER,1
4962035,4129482.96,4129482.96,0.0,0.0,0.0,TRANSFER,1
4386645,117345.35,117345.35,0.0,0.0,0.0,TRANSFER,1
6010871,541486.74,541486.74,0.0,0.0,0.0,TRANSFER,1
6265328,2739248.3,2739248.3,0.0,15505667.41,18244915.71,CASH_OUT,1
6235921,1592602.27,1592602.27,0.0,561920.93,2154523.2,CASH_OUT,1
1030464,272791.44,272791.44,0.0,715267.02,988058.46,CASH_OUT,1
6026281,6484526.8,6484526.8,0.0,200765.69,6685292.49,CASH_OUT,1
6227113,609239.75,609239.75,0.0,0.0,0.0,TRANSFER,1
3251862,8276235.5,8276235.5,0.0,0.0,0.0,TRANSFER,1
6170520,96989.06,96989.06,0.0,1112486.16,1209475.22,CASH_OUT,1
6201756,195562.98,195562.98,0.0,1738048.97,1933611.96,CASH_OUT,1
6357397,7418265.31,7418265.31,0.0,0.0,7418265.31,CASH_OUT,1
3796797,204778.86,204778.86,0.0,1325029.54,1529808.39,CASH_OUT,1
6118820,285382.07,285382.07,0.0,0.0,285382.07,CASH_OUT,1
6362371,138373.64,138373.64,0.0,125028.17,263401.81,CASH_OUT,1
767469,238717.5,238717.5,0.0,601511.4,671690.05,CASH_OUT,1
3594476,340936.99,340936.99,0.0,0.0,0.0,TRANSFER,1
4364281,5239429.19,5239429.19,0.0,20373.48,5259802.67,CASH_OUT,1
3581289,8639.93,8639.93,0.0,0.0,0.0,TRANSFER,1
6006726,2828068.73,2828068.73,0.0,102766.8,2930835.53,CASH_OUT,1
2801135,181588.3,181588.3,0.0,0.0,0.0,TRANSFER,1
6008436,1532229.72,1532229.72,0.0,89278.84,1621508.56,CASH_OUT,1
1059590,186227.75,186227.75,0.0,0.0,0.0,TRANSFER,1
2380627,103368.58,103368.58,0.0,0.0,0.0,TRANSFER,1
6032856,11424.36,11424.36,0.0,0.0,0.0,TRANSFER,1
6260392,4716307.48,4716307.48,0.0,0.0,4716307.48,CASH_OUT,1
5534504,102256.57,102256.57,0.0,0.0,0.0,TRANSFER,1
5287515,141410.98,141410.98,0.0,0.0,0.0,TRANSFER,1
576360,587031.2,587031.2,0.0,0.0,0.0,TRANSFER,1
1746975,1336901.11,1336901.11,0.0,0.0,0.0,TRANSFER,1
4388730,1825908.12,1825908.12,0.0,0.0,0.0,TRANSFER,1
5841056,4257337.62,4257337.62,0.0,3108.24,4260445.86,CASH_OUT,1
3610993,1998327.96,1998327.96,0.0,0.0,0.0,TRANSFER,1
6362570,748139.48,748139.48,0.0,0.0,0.0,TRANSFER,1
1853440,175267.61,175267.61,0.0,73374.37,248641.98,CASH_OUT,1
271117,696763.08,696763.08,0.0,366114.58,1347073.81,CASH_OUT,1
1059593,110457.0,110457.0,0.0,4174451.61,4284908.61,CASH_OUT,1
1030483,106460.7,106460.7,0.0,0.0,0.0,TRANSFER,1
3960326,890964.06,890964.06,0.0,0.0,0.0,TRANSFER,1
2382033,601657.23,601657.23,0.0,0.0,0.0,TRANSFER,1
4723178,301579.42,301579.42,0.0,125555.26,427134.68,CASH_OUT,1
217321,6188514.81,6188514.81,0.0,381607.21,6424681.56,CASH_OUT,1
576352,120406.39,120406.39,0.0,0.0,0.0,TRANSFER,1
6282922,110528.53,110528.53,0.0,600331.95,710860.48,CASH_OUT,1
4388737,72665.95,72665.95,0.0,31012.3,103678.25,CASH_OUT,1
6362425,69039.64,69039.64,0.0,983882.79,1052922.43,CASH_OUT,1
5675345,52689.13,52689.13,0.0,0.0,0.0,TRANSFER,1
6168728,897131.97,897131.97,0.0,533166.71,1430298.68,CASH_OUT,1
1070157,1848199.45,1848199.45,0.0,1668360.97,3516560.42,CASH_OUT,1
6187832,15093.69,15093.69,0.0,0.0,0.0,TRANSFER,1
1030684,296349.8,296349.8,0.0,0.0,296349.8,CASH_OUT,1
6362503,105903.18,105903.18,0.0,350240.31,456143.49,CASH_OUT,1
6288329,6695070.79,6695070.79,0.0,4177322.28,10872393.07,CASH_OUT,1
1030360,3857176.83,3857176.83,0.0,228541.62,4085718.45,CASH_OUT,1
6362550,108240.74,108240.74,0.0,0.0,0.0,TRANSFER,1
318374,2198224.71,2198224.71,0.0,0.0,2198224.71,CASH_OUT,1
1030567,684796.16,684796.16,0.0,0.0,0.0,TRANSFER,1
6283818,120582.86,120582.86,0.0,0.0,0.0,TRANSFER,1
1030517,5521483.54,5521483.54,0.0,0.0,0.0,TRANSFER,1
2780719,2485467.28,2485467.28,0.0,0.0,0.0,TRANSFER,1
5220939,1634184.04,1634184.04,0.0,0.0,0.0,TRANSFER,1
1030387,475368.94,475368.94,0.0,0.0,0.0,TRANSFER,1
5866660,2371324.81,2371324.81,0.0,3448629.16,5819953.98,CASH_OUT,1
6281340,628033.58,628033.58,0.0,0.0,0.0,TRANSFER,1
2973346,13962.0,13962.0,0.0,0.0,0.0,TRANSFER,1
6040746,1189986.88,1189986.88,0.0,0.0,0.0,TRANSFER,1
2729493,927620.44,927620.44,0.0,0.0,0.0,TRANSFER,1
1511382,1633227.0,1633227.0,0.0,0.0,0.0,TRANSFER,1
1609605,157705.36,157705.36,0.0,0.0,0.0,TRANSFER,1
6018792,134725.66,134725.66,0.0,0.0,0.0,TRANSFER,1
6010853,408864.84,408864.84,0.0,0.0,0.0,TRANSFER,1
2382179,7482670.24,7482670.24,0.0,2097169.4,9579839.64,CASH_OUT,1
6100677,10000000.0,10000000.0,0.0,198226.59,10198226.59,CASH_OUT,1
3611013,177022.52,177022.52,0.0,0.0,0.0,TRANSFER,1
6024603,245106.78,245106.78,0.0,0.0,0.0,TRANSFER,1
3616583,296212.67,296212.67,0.0,0.0,0.0,TRANSFER,1
5791496,1806516.34,1806516.34,0.0,0.0,0.0,TRANSFER,1
1511380,1766811.07,1766811.07,0.0,0.0,0.0,TRANSFER,1
6031442,1499869.54,1499869.54,0.0,0.0,0.0,TRANSFER,1
1018658,156011.24,156011.24,0.0,0.0,0.0,TRANSFER,1
6003574,183306.21,183306.21,0.0,0.0,183306.21,CASH_OUT,1
6183881,122816.67,122816.67,0.0,0.0,0.0,TRANSFER,1
1030526,1036789.41,1036789.41,0.0,523315.63,1560105.04,CASH_OUT,1
6279179,352179.76,352179.76,0.0,0.0,0.0,TRANSFER,1
6358379,1262207.3,1262207.3,0.0,0.0,0.0,TRANSFER,1
6019279,2108589.59,2108589.59,0.0,0.0,0.0,TRANSFER,1
1059497,2394623.8,2394623.8,0.0,4678162.27,7072786.07,CASH_OUT,1
6065117,2656973.04,2656973.04,0.0,654028.45,3311001.49,CASH_OUT,1
1800736,8327328.27,8327328.27,0.0,616195.48,8943523.75,CASH_OUT,1
1030313,829885.13,829885.13,0.0,0.0,0.0,TRANSFER,1
855227,1270564.34,1270564.34,0.0,0.0,0.0,TRANSFER,1
1030683,296349.8,296349.8,0.0,0.0,0.0,TRANSFER,1
1030345,1789155.73,1789155.73,0.0,0.0,0.0,TRANSFER,1
3956497,1905476.22,1905476.22,0.0,0.0,1905476.22,CASH_OUT,1
576337,491517.77,491517.77,0.0,518777.34,1010295.11,CASH_OUT,1
6055681,1028515.56,1028515.56,0.0,0.0,0.0,TRANSFER,1
1936035,1201681.76,1201681.76,0.0,1069475.01,2271156.77,CASH_OUT,1
6106801,203280.85,203280.85,0.0,0.0,0.0,TRANSFER,1
6061825,10000000.0,18020192.15,8020192.15,0.0,0.0,TRANSFER,1
1456142,2873536.01,2873536.01,0.0,0.0,0.0,TRANSFER,1
6264971,2155569.91,2155569.91,0.0,0.0,0.0,TRANSFER,1
4798737,166271.16,166271.16,0.0,0.0,0.0,TRANSFER,1
6039794,26654.46,26654.46,0.0,0.0,0.0,TRANSFER,1
2741558,362988.52,362988.52,0.0,0.0,0.0,TRANSFER,1
1033688,315654.19,315654.19,0.0,0.0,0.0,TRANSFER,1
1224942,16274.51,16274.51,0.0,44245.22,60519.73,CASH_OUT,1
6290958,10000000.0,10000000.0,0.0,110409.52,10110409.52,CASH_OUT,1
6001563,426173.04,426173.04,0.0,0.0,426173.04,CASH_OUT,1
474966,3477438.49,3477438.49,0.0,0.0,0.0,TRANSFER,1
6284233,1423627.83,1423627.83,0.0,0.0,0.0,TRANSFER,1
4268784,272187.2,272187.2,0.0,0.0,272187.2,CASH_OUT,1
3610930,1259972.05,1259972.05,0.0,0.0,0.0,TRANSFER,1
801934,6188772.44,6188772.44,0.0,6056796.74,12442836.61,CASH_OUT,1
3434400,70696.74,70696.74,0.0,90517.55,161214.29,CASH_OUT,1
6166724,483713.23,483713.23,0.0,11048671.02,11532384.25,CASH_OUT,1
1030717,17822.02,17822.02,0.0,0.0,0.0,TRANSFER,1
3193203,124311.57,124311.57,0.0,0.0,0.0,TRANSFER,1
6009616,107363.54,107363.54,0.0,254832.73,362196.27,CASH_OUT,1
6342578,46072.33,46072.33,0.0,0.0,0.0,TRANSFER,1
1030338,561948.38,561948.38,0.0,30911.97,592860.35,CASH_OUT,1
5988000,438983.45,438983.45,0.0,26861.84,465845.29,CASH_OUT,1
1030660,45077.1,45077.1,0.0,126262.18,171339.29,CASH_OUT,1
6009393,3947541.37,3947541.37,0.0,0.0,0.0,TRANSFER,1
3960328,10000000.0,15591414.49,5591414.49,0.0,0.0,TRANSFER,1
1030718,17822.02,17822.02,0.0,2619609.53,2637431.55,CASH_OUT,1
2146027,96286.54,96286.54,0.0,0.0,0.0,TRANSFER,1
2375655,306213.63,306213.63,0.0,0.0,0.0,TRANSFER,1
6266412,10000000.0,10000000.0,0.0,0.0,10000000.0,CASH_OUT,1
5287516,141410.98,141410.98,0.0,594609.75,736020.74,CASH_OUT,1
1732747,538428.86,538428.86,0.0,0.0,0.0,TRANSFER,1
6030059,2739869.62,2739869.62,0.0,0.0,0.0,TRANSFER,1
6264965,170486.7,170486.7,0.0,337632.83,508119.54,CASH_OUT,1
1059528,46081.45,46081.45,0.0,0.0,0.0,TRANSFER,1
6273195,344673.46,344673.46,0.0,0.0,344673.46,CASH_OUT,1
6040703,1035401.2,1035401.2,0.0,4906677.4,5942078.6,CASH_OUT,1
2801108,3379009.86,3379009.86,0.0,1760983.92,5139993.78,CASH_OUT,1
2552298,998110.47,998110.47,0.0,0.0,685216.5,TRANSFER,1
2552738,154196.49,154196.49,0.0,0.0,0.0,TRANSFER,1
6201834,32372.82,32372.82,0.0,0.0,32372.82,CASH_OUT,1
1059973,2040209.74,2040209.74,0.0,11240377.72,13280587.46,CASH_OUT,1
555790,2068118.36,2068118.36,0.0,3054285.45,5122403.81,CASH_OUT,1
5994222,116489.77,116489.77,0.0,0.0,0.0,TRANSFER,1
1603864,773696.12,773696.12,0.0,0.0,0.0,TRANSFER,1
6301227,8104557.88,8104557.88,0.0,0.0,0.0,TRANSFER,1
1030629,61178.51,61178.51,0.0,0.0,0.0,TRANSFER,1
2108652,1503297.45,1503297.45,0.0,2521233.1,4024530.55,CASH_OUT,1
1647518,171456.83,171456.83,0.0,0.0,0.0,TRANSFER,1
576340,268641.82,268641.82,0.0,0.0,0.0,TRANSFER,1
2982688,261331.82,261331.82,0.0,32063.09,293394.92,CASH_OUT,1
729661,503793.25,503793.25,0.0,10096055.39,10599848.64,CASH_OUT,1
6161404,342309.91,342309.91,0.0,0.0,0.0,TRANSFER,1
2647738,1516823.73,1516823.73,0.0,386329.46,1903153.19,CASH_OUT,1
4785629,6515.64,6515.64,0.0,15607.94,22123.59,CASH_OUT,1
5188039,500003.56,500003.56,0.0,0.0,500003.56,CASH_OUT,1
4751529,613386.47,613386.47,0.0,0.0,0.0,TRANSFER,1
5597310,201247.25,201247.25,0.0,0.0,0.0,TRANSFER,1
6362586,62297.18,62297.18,0.0,0.0,0.0,TRANSFER,1
6271783,295205.08,295205.08,0.0,0.0,0.0,TRANSFER,1
1030755,7696836.35,7696836.35,0.0,0.0,0.0,TRANSFER,1
554876,37100.29,37100.29,0.0,433212.41,470312.7,CASH_OUT,1
2382155,2634032.61,2634032.61,0.0,502216.16,3136248.77,CASH_OUT,1
6308248,4886423.05,4886423.05,0.0,0.0,4886423.05,CASH_OUT,1
3610969,754874.26,754874.26,0.0,0.0,0.0,TRANSFER,1
6201661,68755.57,68755.57,0.0,1555552.28,1624307.85,CASH_OUT,1
3959930,165368.59,165368.59,0.0,0.0,0.0,TRANSFER,1
6168336,22824.08,22824.08,0.0,0.0,0.0,TRANSFER,1
1163633,768520.15,768520.15,0.0,218306.5,986826.65,CASH_OUT,1
6296245,329055.47,329055.47,0.0,0.0,329055.47,CASH_OUT,1
6281576,177429.18,177429.18,0.0,26853.77,204282.95,CASH_OUT,1
3036097,225923.37,225923.37,0.0,3140128.43,3366051.8,CASH_OUT,1
1030377,40486.25,40486.25,0.0,0.0,0.0,TRANSFER,1
6283812,82535.57,82535.57,0.0,0.0,0.0,TRANSFER,1
3960315,1748611.28,1748611.28,0.0,113025.94,1861637.22,CASH_OUT,1
6174552,3370781.65,3370781.65,0.0,1214442.64,4585224.29,CASH_OUT,1
2801117,93708.08,93708.08,0.0,0.0,0.0,TRANSFER,1
2801125,1338487.47,1338487.47,0.0,0.0,0.0,TRANSFER,1
2736440,10000000.0,34953893.08,24953893.08,0.0,0.0,TRANSFER,1
1030744,268230.43,268230.43,0.0,0.0,268230.43,CASH_OUT,1
5995573,87381.78,87381.78,0.0,474312.15,561693.93,CASH_OUT,1
3176980,1530.84,1530.84,0.0,1049107.41,1050638.25,CASH_OUT,1
3608722,158214.43,158214.43,0.0,0.0,0.0,TRANSFER,1
1059596,2708906.59,2708906.59,0.0,0.0,0.0,TRANSFER,1
